,field_number_PR,longitud_IG,latitude_IG,day_init_TI,day_end_TI,samp_rate_RE,habitat,pasture,savanna,forest,cover,EPS,BGNf,Hf,NDSI,rBA,ADI,pred,Cluster3,XCOORD.y,YCOORD.y,ndmi2022,brillo2022,_slavimean,_MNDWImean,FM,DN,DI,AD,COB,SL,Unnamed: 0,XCOORD.y_x,YCOORD.y_x,FM100_b100mean_100,FM100_b100median_100,DN100_b100mean_100,DN100_b100median_100,DI300_b300mean_300,DI300_b300median_300,COB300_b300mean_300,COB300_b300median_300,DN250_b250mean_250,DN250_b250median_250,DN200_b200mean_200,DN200_b200median_200,DN300_b300mean_300,DN300_b300median_300,DI250_b250mean_250,DI250_b250median_250,DI100_b100mean_100,DI100_b100median_100,DI200_b200mean_200,DI200_b200median_200,COB200_b200mean_200,COB200_b200median_200,Brillo300_b300mean_300,Brillo300_b300median_300,COB250_b250mean_250,COB250_b250median_250,brillo200_b200mean_200,brillo200_b200median_200,AD300_b300mean_300,AD300_b300median_300,AD200_b200mean_200,AD200_b200median_200,AD100_b100mean_100,AD100_b100median_100,COB100_b100mean_100,COB100_b100median_100,brillo250_b250mean_250,brillo250_b250median_250,brillo100_b100mean_100,brillo100_b100median_100,AD250_b250mean_250,AD250_b250median_250,SLAVI250_b250mean_250,SLAVI250_b250median_250,SL300_b300mean_300,SL300_b300median_300,SL250_b250mean_250,SL250_b250median_250,SLAVI300_b300mean_300,SLAVI300_b300median_300,SLAVI200_b200mean_200,SLAVI200_b200median_200,SLAVI100_b100mean_100,SLAVI100_b100median_100,SL200_b200mean_200,SL200_b200median_200,SL100_b100mean_100,SL100_b100median_100,NDMI200_b200mean_200,NDMI200_b200median_200,NDMI100_b100mean_100,NDMI100_b100median_100,FM300_b300mean_300,FM300_b300median_300,FM250_b250mean_250,FM250_b250median_250,llanos300_b300mean_300,llanos300_b300median_300,NDMI300_b300mean_300,NDMI300_b300median_300,NDMI250_b250mean_250,NDMI250_b250median_250,llanos250_b250mean_250,llanos250_b250median_250,ICHN300_b300mean_300,ICHN300_b300median_300,llanos100_b100mean_100,llanos100_b100median_100,llanos200_b200mean_200,llanos200_b200median_200,ICHN250_b250mean_250,ICHN250_b250median_250,FM200_b200mean_200,FM200_b200median_200,ICHN200_b200mean_200,ICHN200_b200median_200,ICHN100_b100mean_100,ICHN100_b100median_100,ICHN2022
39,RZUD09,-73.4008,3.5269333,4,12,192000,bosque,0.8199341432352893,0.0717945187371538,0.1082713380275568,pasture,0.0909652391016627,0.785177729697435,0.239774383042423,0.878549172038916,0.275287816764267,0.902428735499498,1.0,1.0,0.428571428571559,0.333333333333314,0.721551944078769,0.799449497720019,0.813709677261656,0.139056453936383,0.7218204073135,0.993131680128122,0.560559964694397,0.328571428395983,0.861922080009645,0.850093900480132,0.451612903225807,0.428573061220277,0.333333194444492,0.704851754103442,1.0,0.990485813798395,1.0,0.127356573984312,0.0845429502898087,0.643559175950974,0.5,0.969715503572414,1.0,0.975998814021085,1.0,0.968037157433351,1.0,0.126310187854094,0.0991380256581651,0.114693485535656,0.108485203713724,0.127238137430026,0.108549503707631,0.723505976095618,1.0,0.385057940414622,0.327227823543929,0.662904053360698,1.0,0.264432472701475,0.121499231687522,0.325375509956671,0.0,0.439693535647751,0.437500011641533,0.482939626587386,0.500000000000001,0.856466876971609,1.0,0.34581236403125,0.258062895934572,0.185769659599274,0.137392086478264,0.375117432038225,0.1875,0.490513490587497,0.413109878697843,0.459329683333515,0.458778755035246,0.378364626493774,0.376888988727328,0.458489588229257,0.321642945078325,0.564378344538986,0.686049385552323,0.650478499416178,0.777710616284078,0.415470579446771,0.466193885954445,0.318812627199079,0.464064974144729,0.591989114058058,0.782333552527303,0.698992718004111,0.833702020106228,0.414941291454096,0.28571429848671,0.451928607667665,0.28571429848671,0.608085603517788,0.581266556265541,0.484524372684476,0.379635905705457,0.517008058333892,0.572547744858049,0.640656883644146,0.756220913145596,0.477828665023412,0.332225330168115,0.808130611602142,0.950372558171758,0.713237436790152,0.92340818575458,0.515150219524625,0.516998346092728,0.539251485333656,0.428571432828903,0.586382839521467,0.709793573948139,0.700500469909508,0.826793244028547,4.25778513754813
40,RZUD10,-73.400679,3.5231568,4,12,192000,borde,0.1035374098054676,0.742546553777545,0.1539160364169872,savanna,0.158639984345333,0.95381484433985,0.577712045137682,0.263419579057934,0.0030607152479381,0.734708884844616,0.0,5.52665374944982e-27,0.428571428571559,0.25,0.273126862802073,0.839880277629029,1.2162333188234302e-15,0.37557324896455,0.50784384398386,0.993878660630278,0.246361776741972,0.384615380049306,0.467929733457747,0.904532786257478,0.397849462365591,0.428573061220277,0.249999895833355,0.0495905381194345,0.0,0.991504800602362,1.0,0.108685187906365,0.0903964669821164,0.622924976000445,0.5,0.9909418854943,1.0,0.990553425967769,1.0,0.990651593280235,1.0,0.0961437876735473,0.0829422814722644,0.0504069014145497,0.0431453355340318,0.0834462076235351,0.0691479130572457,0.567492012779553,0.5,0.449712715439179,0.484751995262976,0.595433555669574,0.5,0.496478645979336,0.500731000230485,0.176469620301373,0.0,0.119360108244202,0.0,0.0565313937756396,0.0,0.464968152866242,0.5,0.46790998375524,0.494296890294524,0.638833510707333,0.609581160378409,0.146986881129075,0.0,0.307168531568766,0.17257931706336,0.477757697200114,0.426652799236518,0.441986512709197,0.376959535726482,0.340421071909092,0.177883214270809,0.27294266469417,0.17002714606045,0.199484629375789,0.176283315275641,0.499197429306944,0.535756990607877,0.564471957672185,0.607710420988049,0.274706913191791,0.152893914163966,0.219883808755881,0.17011082126698,0.286881042064675,0.0,0.237403531864891,0.0,0.482761170846557,0.373350046162382,0.34151374710013,0.17822979306328,0.302221614971217,0.154453340411619,0.452824196959668,0.362309583464342,0.383206232920545,0.210990077927421,0.359184785271876,0.346940538705224,0.430105052621104,0.362600504526524,0.361933910133192,0.218948595358738,0.192180931236219,0.0,0.340025916583095,0.229270386611569,0.258136017208964,0.22677373222558,2.75253162279075
41,RZUD11,-73.4007633,3.5199244,4,12,192000,borde,0.7629325904471398,0.1678165461432506,0.0692508634096095,pasture,0.189335921923283,0.783854405872272,0.595870134322846,0.607457586279737,0.460027251276554,0.822670499336805,1.0,1.0,0.428571428571559,0.166666666666629,0.835173269294356,0.819076008336625,0.845810478350884,0.64958591174077,0.718698311983301,0.997777877036044,0.383820052456666,0.0347038329447473,0.849823071479122,0.949564472282102,0.46236559139785,0.428573061220277,0.166666597222275,0.701803053418795,1.0,0.996823881959662,1.0,0.0926480684051534,0.0777093285750709,0.733556635598941,1.0,0.990351611455428,1.0,0.991933006321794,1.0,0.989764144352712,1.0,0.0840492117905147,0.0680032480630706,0.0785315798618136,0.0834879444931772,0.0788722246335789,0.0640836735091314,0.754210104250201,1.0,0.320002711497294,0.331160005381277,0.725193484600523,1.0,0.255084212849478,0.219496971204965,0.418914328183273,0.199999987582366,0.441212616153745,0.25,0.510082577943717,0.562500034924598,0.844444444444444,1.0,0.31249546317453,0.325669585505797,0.168413755402722,0.134019948130785,0.417379722393189,0.1875,0.569440403510356,0.474130901211639,0.54222001641374,0.543823472864699,0.503036938515832,0.510106785878719,0.574171926279574,0.467211909730481,0.619264952142281,0.621443798285041,0.728214706966456,0.897762082044583,0.588184657413716,0.627237831576444,0.767680632517763,0.843637558795175,0.659398181208342,0.787811582354887,0.788623923813222,0.967712039662321,0.474175209427094,0.428571432828903,0.474804445750999,0.428571432828903,0.665956586831369,0.76622709185325,0.614482919888383,0.617233562903478,0.607088447076325,0.614322417341623,0.657796428230062,0.760561878601351,0.563341878056534,0.538123730244753,0.808718869031709,0.958264286990158,0.704884349716799,0.908439691365528,0.565180757808818,0.557632190253897,0.520961496794813,0.428571432828903,0.609944492408088,0.651535810764958,0.73158434977505,0.909293614401712,5.27716678885342
42,RZUD12,-73.4007745,3.5160464,4,12,192000,bosque,0.6611381967844501,0.0002293982644013,0.3386324049511485,pasture,0.0494423021874559,0.673649483968965,0.719310177735825,0.693278300190944,0.0516616159466661,0.977216745478986,0.5,0.238953480981323,0.428571428571559,0.0833333333333144,0.720084027162703,0.881603919490543,0.752252421847243,0.569866989701433,0.500000003090611,0.975107438089461,0.265489025935651,0.216541352709379,0.670912951167729,0.920051374439681,0.354838709677419,0.428573061220277,0.0833332986111373,0.488245934389437,0.428571432828903,0.96589820443526,1.0,0.0793725141568891,0.0273087972666236,0.539855235831984,1.0,0.892690495929932,1.0,0.915093923120543,1.0,0.88676798884694,1.0,0.0698783585731446,0.0199091796342912,0.0543204361243073,0.0391603230726901,0.0630218653236824,0.0208511944228862,0.538,1.0,0.499461821274415,0.454315034256329,0.512091013142835,0.75,0.46390628782546,0.395721010142748,0.411918903396419,0.199999987582366,0.320314128076081,0.1875,0.318276000225323,0.375,0.666666666666667,1.0,0.507011349774599,0.519089908831946,0.408485235072134,0.267414157167196,0.360024923190469,0.1875,0.502996656293107,0.357580237038709,0.700796439376982,0.617498905507672,0.649273008461395,0.583874116306009,0.538198897962152,0.422999623376154,0.510040896422348,0.456760291876617,0.577800256466967,0.737014147058808,0.68160254609707,0.643510114455934,0.634500686737657,0.691649770662306,0.558276291579239,0.627647967455074,0.670431729902043,0.82470110221452,0.445560512006417,0.28571429848671,0.401771798121788,0.142857149243355,0.648600783016779,0.79842985451824,0.581993456080869,0.59983712564516,0.544269612116404,0.518811418827665,0.628614184789548,0.730582049044469,0.490472275143957,0.434182769661248,0.739613450764864,0.93177827304968,0.655925314707543,0.807400300601561,0.464747628934206,0.377170865245323,0.409516205076878,0.28571429848671,0.478341917338834,0.430263750286627,0.569013771693643,0.710933717177882,4.27557517474705
43,RZUD13,-73.4008033,3.5125133,4,12,192000,parche,0.6558016023821335,0.0,0.3441983976178665,pasture,0.0,0.668665029597121,0.788991022814181,0.452609851646711,0.027106427675998,0.902902178672161,0.5,4.02013164094829e-06,0.428571428571559,0.0,0.547305261732012,0.928183289075515,0.716237934897703,0.669965192487636,0.589859190489154,0.0963666236451798,0.28762156394177,0.175939849864143,0.660229623919835,0.862825819637234,0.440860215053764,0.428573061220277,0.0,0.575992699676809,0.428571432828903,0.950290791046775,1.0,0.0770152116940382,0.0549080390512227,0.586050731590107,1.0,0.893606598096332,1.0,0.907769865399435,1.0,0.879858994992356,1.0,0.0750953301054189,0.0527551090217585,0.0588488685624963,0.0472641480996782,0.070357061315968,0.0509896552236878,0.586538461538462,1.0,0.539144442353614,0.292806206216969,0.586891015618939,1.0,0.519351941504683,0.278357787780306,0.452692233743383,0.33333332505491,0.39410593059448,0.1875,0.258599251340956,0.09375,0.656050955414013,1.0,0.525565284310567,0.292933599628018,0.494098161623148,0.332558052185283,0.436585102014544,0.25,0.551763250925445,0.610322738711697,0.622136565353785,0.718202855177239,0.519854403620445,0.583831184744021,0.568745119169286,0.620302580595196,0.541468058271876,0.59061259888274,0.474142113441792,0.515975594578483,0.451689424178578,0.580384981988396,0.376266314781218,0.497666306348417,0.56076603878253,0.763356678754043,0.535635101282216,0.718636581087765,0.547236792642102,0.428571432828903,0.535121741139402,0.428571432828903,0.660483381050472,0.896191005049239,0.588402946322738,0.788457709296244,0.573162853047888,0.794953571532254,0.655675002141425,0.895427909752661,0.53572106832134,0.692954695772168,0.666115192084764,0.852313484210378,0.653243528798726,0.878580868381151,0.528280190859817,0.663159156510988,0.531764974670934,0.428571432828903,0.524560475687337,0.639920816666312,0.520017359664389,0.586895267149287,4.0201561867517
44,RZUE01,-73.3972735,3.5561279,3,11,192000,bosque,1.0,0.0,0.0,pasture,1.0,0.0,0.389374971350889,0.94355914424211,0.248930786079331,0.896661373070442,1.0,1.0,0.571428571428442,1.0,1.0,0.791449264483301,0.0981857304965408,0.445409640848836,1.0240740738903902e-15,0.0,0.142159041735643,0.651219514861035,1.00636942675159e-15,0.987539012084752,0.129032258064516,0.571429795915265,0.999999583333477,1.0,1.0,1.0,1.0,0.225410769440992,0.233615243872937,0.953005765289229,1.0,0.998359927426532,1.0,0.999822098007999,1.0,0.989838216533705,1.0,0.235878776896797,0.244645072077173,0.29086479634625,0.305497256880648,0.25002558852985,0.260894709512027,0.996805111821086,1.0,0.15052600425434,0.104260106268456,0.983581323755773,1.0,0.0700847465677033,0.0765514059361427,0.932174166901234,0.933333300219643,0.928787303781184,0.937500058207663,0.957173028917117,0.937500058207663,1.0,1.0,0.108099766616576,0.0962049436251928,0.0662228922533048,0.123490868944221,0.938622252412197,0.875000023283066,0.953471731075318,0.961564654460936,0.822459781328312,0.808553949785385,0.777379086508297,0.851002881287966,0.937269483562776,0.958436373235902,0.960721042357586,0.965464433107648,0.943069598890943,0.939009846110446,0.834657511121458,0.945175040073292,0.939043434855379,0.999936311314968,0.954595633015072,0.971845966326656,0.939237946283003,0.954522691386133,0.936441213616606,1.0,0.961249188341334,1.0,0.971811217437176,0.994937438784104,0.957257524378743,0.964531412638403,0.958802622920074,0.963738929753074,0.977112594712062,0.994543277380947,0.927847533823752,0.9645529692189,0.979361569253744,0.987295315756342,0.981149789479282,0.99451385315219,0.943326757677521,0.964472965222229,0.983052775406154,1.0,0.959310955923435,0.971556115846517,0.984796170422689,0.990622889567537,6.57556049985853
45,RZUE02,-73.3974511,3.5522013,3,11,192000,bosque,1.0,0.0,0.0,pasture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,RZUE03,-73.3972194,3.5487094,3,11,192000,sabana,0.0003686645011429,0.4641546675151792,0.5354766679836779,forest,0.186216881791047,0.844012754316794,0.534504170513316,0.253130299091785,0.0031468287577183,0.436172310568257,0.0,1.01699607031173e-47,0.571428571428442,0.833333333333314,0.298895537201046,0.920259352855241,6.77508203308587e-16,0.493966936432617,0.0893771624884297,0.944276243095488,0.0969689478469782,0.0,0.23945767710488,0.915569192364969,0.870967741935484,0.571429795915265,0.833332986111259,0.0087276071885007,0.0,0.923840104178703,0.954824569286635,0.0697881000604833,0.0421402745613096,0.562303649433321,0.5,0.918310274979437,1.0,0.91023269508084,0.944529930836613,0.927740731133905,1.0,0.0484233054556234,0.032765971871689,0.0198403512875887,0.0151741972664741,0.0308895005926365,0.0224663776798181,0.370489174017642,0.0,0.628569885906459,0.622079243278041,0.470939074607623,0.5,0.732826244739457,0.775305859152878,0.420313412954501,0.0,0.178615321141394,0.0,0.0,0.0,0.237942122186495,0.0,0.685548441737037,0.743164181743217,0.841044168393431,0.841222700583645,0.310893644135075,0.0,0.407303898927129,0.214716008446079,0.658775246424743,0.617498905507672,0.571887886989444,0.583745321620055,0.508855680320134,0.267375073756762,0.304111966315957,0.187204704222404,0.166025264504772,0.174262460464727,0.534582050884472,0.580384981988396,0.614274522447008,0.737919016039031,0.317956429329315,0.259190553713217,0.186892754788857,0.222116038735686,0.410555975893369,0.142857149243355,0.302389910594456,0.0,0.619175940165755,0.541248924005375,0.522527823110592,0.400567040055227,0.419899050253955,0.297233214983233,0.537267293847748,0.454765400588941,0.480702987598344,0.259413936904257,0.349527495205641,0.392373592697961,0.465320711592089,0.418679563410368,0.385570262103114,0.214008510154837,0.192074913236735,0.0,0.29999973381044,0.185000540552082,0.172886187623151,0.156180261303902,2.46461690822568
47,RZUE04,-73.3972399,3.5449914,3,13,192000,bosque,0.993026385440084,0.0069736145599159,0.0,pasture,0.220676010784024,0.794732116918965,0.0970025722947336,1.0,0.879790252239762,0.918381891016997,1.0,1.0,0.571428571428442,0.75,0.914175243238135,0.805649372500148,0.946681431057895,0.198004123376,0.943892451524291,0.0,0.22954667611651,0.636585373911309,1.0,0.931848391617379,0.860215053763441,0.571429795915265,0.749999687500122,0.921703298217975,1.0,1.0,1.0,0.379151193842038,0.393587150525075,0.986500011401684,1.0,1.0,1.0,1.0,1.0,0.999736872874839,1.0,0.406610924996448,0.415741870431456,0.469664443326415,0.472150033260985,0.431378256201532,0.439843949984297,0.979550922213312,1.0,0.0913313052757361,0.0527658513438984,0.977879517438265,1.0,0.0724823520410691,0.0458241305340241,0.902198223446083,0.933333300219643,0.87517259289472,0.937500058207663,0.935663530662233,1.0,0.993670886075949,1.0,0.0928881027955266,0.0578025688492803,0.0471243473970002,0.0678097793110881,0.893818669898914,0.937500058207663,0.915153525875465,0.933165068238068,0.654211015220704,0.617327492952396,0.573812007743958,0.564924588970903,0.935487798246964,0.947152310453249,0.90497249610322,0.931289767352181,0.894320741649107,0.932911842609233,0.574244770931395,0.627177786252167,0.687735562875752,0.726072044173069,0.89739176464118,0.940476675608418,0.894663070574346,0.930770212363357,0.926982163570861,1.0,0.909807899614579,1.0,0.967500190282667,0.990798073149939,0.951222475391168,0.958991149774296,0.920119771683688,0.94525510383555,0.950312541765962,0.9883109737226,0.937280510952623,0.967479433625547,0.945521532787073,0.98208959459278,0.94260802311604,0.988063083265041,0.92182284994494,0.97247777292889,0.904384276608831,1.0,0.920049038706634,0.980303724308824,0.952121389977592,0.998206727635384,6.10076258618343
48,RZUE05,-73.3970045,3.5417191,3,13,192000,pastizal,0.6298712060289531,0.3701287939710468,0.0,pasture,0.195913797430639,0.883151981957358,0.404244276860264,0.242612217526455,0.0059127549690953,0.322502298570388,0.0,2.19101296397509e-66,0.571428571428442,0.666666666666629,0.538486242415288,0.761735391621746,0.683255763270915,0.250276230373076,0.493926406810252,0.0,0.206006997221401,0.141428572834328,0.820900702270129,0.845778241440713,0.849462365591398,0.571429795915265,0.666666388888984,0.482315117044081,0.428571432828903,1.0,1.0,0.347167648090825,0.350720232464328,0.834873972459331,1.0,1.0,1.0,1.0,1.0,0.999706445321508,1.0,0.368711751092034,0.376124580748524,0.421501035467953,0.421312548785186,0.39035844555845,0.401492206041253,0.83868378812199,1.0,0.23903304974207,0.219761373756138,0.837001052345001,1.0,0.196670324966975,0.168867129807607,0.358759784426102,0.33333332505491,0.294141744153368,0.25,0.207874015360467,0.0,0.815705128205128,1.0,0.22356575902585,0.208992847590344,0.278763618928541,0.30079130422448,0.330873297542588,0.281250005820767,0.554133338685756,0.557158078731274,0.438482613880976,0.458962212797108,0.366616534054409,0.458353600124754,0.572338019607939,0.579767717429103,0.539708670397366,0.551111446686135,0.418136653609444,0.333303961758417,0.400770922517547,0.507273636086368,0.299337909907655,0.400756084022319,0.603598929968375,0.753541968049543,0.489251650726786,0.487829321100198,0.53218515972906,0.428571432828903,0.525844865702433,0.428571432828903,0.712519840374939,0.913647046700508,0.636349753146687,0.785977057367368,0.618524011597894,0.765774990397193,0.708492971497684,0.906005386173273,0.622903720453055,0.642413856641961,0.621272175449385,0.664861335016053,0.705919438383996,0.904253586570096,0.619080306017669,0.639671631838212,0.536114289367199,0.428571432828903,0.621493446210658,0.641055249342085,0.573295760253742,0.528209580317374,3.8951460899678
49,RZUE06,-73.3972562,3.5376399,5,13,192000,pastizal,0.1096573100839246,0.8838895156510803,0.0064531742649949,savanna,0.0863566352429444,0.734833517823891,0.292261010815295,0.0337475614142331,0.0010595076604506,0.246511106031624,0.0,8.05998357245428e-96,0.571428571428442,0.583333333333314,0.180917001110228,0.774722381238215,1.0806783010103602e-15,0.0,0.780558533912934,0.999789678913739,0.480877726473134,0.214285713452349,0.0557324840764331,0.881841021906509,0.838709677419355,0.571429795915265,0.583333090277904,0.0762209056760556,0.0,0.999568263586288,1.0,0.10603318424028,0.099262237948534,0.60461677228492,0.5,0.987034935030709,1.0,0.997901270963057,1.0,0.96871216050291,1.0,0.104455558820119,0.104078668451769,0.0983900849853483,0.0991412232981326,0.105249462174784,0.105533909673615,0.659582999198075,0.5,0.564003729318292,0.511839159018343,0.627764793626507,0.5,0.494134703441262,0.491743545887352,0.194211302447426,0.0,0.15526423515597,0.0,0.0314960624978535,0.0,0.55379746835443,0.5,0.500744616662394,0.489380320192047,0.583502681585402,0.599278142425966,0.178443149491056,0.0,0.38667209433327,0.284932221281905,0.458184976593151,0.410919443048177,0.394655456502575,0.376888988727328,0.38761549862513,0.275792893694677,0.367898803000582,0.269190844440108,0.202651413700389,0.192090197695671,0.462570423006801,0.466193885954445,0.462073762740129,0.497666306348417,0.385139734946852,0.27913668382329,0.196695218076682,0.196227195350442,0.261366831979017,0.142857149243355,0.238188591925395,0.142857149243355,0.553103803491833,0.503773709613121,0.418881357266697,0.293732627184917,0.412623239324939,0.302479030172682,0.566154034233748,0.524695863047864,0.388883757355259,0.25889058234195,0.411148030935883,0.421446046169397,0.55645970055616,0.502289614878359,0.395848206120193,0.273943834024374,0.206577598226728,0.142857149243355,0.396752417203055,0.285806376815222,0.289647069762133,0.260271942782039,2.42419796154049
50,RZUE07,-73.3972241,3.5342635,4,12,192000,sabana,0.1099728796684837,0.2030449519508566,0.6869821683806596,forest,0.255154785752276,0.719124368376333,0.163146468081956,0.2333717673173,0.0086915374487263,0.140614633910065,0.0,1.94212313694297e-106,0.571428571428442,0.5,0.166172876291764,0.0900462043035569,7.189939466819479e-16,0.385063247377906,0.0616968420899811,0.910210258435753,0.052413627082837,0.0282229964643296,0.216806275216581,0.946739681409627,0.655913978494624,0.571429795915265,0.499999791666767,0.060246464257804,0.0,0.877369294388894,0.909649219353167,0.0497658112249781,0.0253374654231723,0.427404246694262,0.5,0.887269601437426,0.967990753714978,0.881915513822726,0.944529930836613,0.884370503552117,1.0,0.0390902710765108,0.0179863350415887,0.0107241008247422,0.0092098630914422,0.0269970734993897,0.0138044425914629,0.310496794871795,0.0,0.73660319692819,0.765957936360546,0.385548802147058,0.25,0.790631818922136,0.819254676130759,0.194510277424823,0.0,0.124698992922304,0.0,0.0414826189854646,0.0,0.215434083601286,0.0,0.74364097960079,0.81403467024603,0.961593808598395,0.966462622178456,0.167732098537649,0.0,0.278481386793731,0.153145876973404,0.623266757997732,0.598541140171458,0.561299906940809,0.564924588970903,0.312649263482743,0.170753123410637,0.22788593527668,0.142242913559332,0.113307391380241,0.103113758541634,0.606211279902311,0.627237831576444,0.754933563496238,0.843637558795175,0.220314192310082,0.161452918454916,0.0669369006903985,0.0858097872543077,0.251283651610614,0.0,0.215809860629892,0.0,0.471655693287753,0.377486653503188,0.324969519567447,0.191813622120711,0.282251209709213,0.176163276138052,0.442557972764614,0.364069674227231,0.310536304554122,0.191947913418207,0.264344470086633,0.28828918373412,0.393811940542224,0.346874332567696,0.284705010622523,0.192278725753025,0.169699728465194,0.0,0.237642863398679,0.112687892158797,0.158583746471297,0.0889788252705877,2.45856076431258
51,RZUE08,-73.3973067,3.5302745,5,13,192000,sabana,0.2692204519021063,0.2214105272726982,0.5093690208251954,forest,0.361971051493466,0.765642684443202,0.336712865920213,0.201675484094477,0.0049790710231678,0.177423119167182,0.0,8.11475167768323e-95,0.571428571428442,0.416666666666629,0.478993410823692,0.899896791010394,0.598241557612764,0.454959662371813,0.188906870073358,0.953106278734256,0.137954572911544,0.951219498566011,0.384220915325289,0.898314071786383,0.645161290322581,0.571429795915265,0.416666493055629,0.184466021442876,0.0,0.935885518708917,0.954824569286635,0.0774388340944699,0.0673209680762268,0.573549690380275,0.5,0.950842408393148,1.0,0.947457798267541,1.0,0.942652022092294,1.0,0.072238267504519,0.05946642779856,0.0282262234361204,0.0224494440605019,0.061998588526153,0.0461448150923107,0.521183053557154,0.5,0.666243345703253,0.613373174809525,0.566360132086145,0.5,0.702100618781412,0.667080726006788,0.279191272865715,0.0,0.258065179790427,0.0,0.139811788165123,0.0,0.381789137380192,0.0,0.660046781475017,0.612269459739819,0.863247854953968,0.866917162093393,0.289824069907009,0.0,0.407781796016221,0.276045833449788,0.654688972449824,0.617327492952396,0.576067931123135,0.564924588970903,0.4034420684609,0.270533654048455,0.378421893263858,0.20845021744009,0.337008542749918,0.177950998266642,0.554767438686477,0.580384981988396,0.536409567864632,0.578650267317186,0.423652584966446,0.300178642466692,0.387806068448848,0.247758122422564,0.337350039789944,0.142857149243355,0.335420498572264,0.142857149243355,0.530878520182402,0.554989492463614,0.460503611510003,0.369263398033643,0.46245860931948,0.396444975980861,0.531056561699001,0.583601027485821,0.41916418104672,0.225168971991203,0.457457284722539,0.396044069635476,0.506214613819892,0.495458883721035,0.427453455241104,0.233921387672869,0.296064606102504,0.0,0.393324629474643,0.22485284070461,0.309165170848442,0.178449371197733,2.99855646211959
52,RZUE09,-73.3969894,3.5270035,5,13,192000,borde,0.601344674103862,0.3986553258961379,0.0,pasture,0.127621405340867,0.86879809662194,0.44285184652283,0.929567085171224,0.179042702621361,0.851688279811715,1.0,1.0,0.571428571428442,0.333333333333314,0.415294082153654,0.791007990491741,0.650131940048705,0.0285532081511377,0.470104980392866,0.0,0.126084912265001,0.165156793237622,0.811485188555252,0.946861037464219,0.494623655913979,0.571429795915265,0.333333194444492,0.459053687988573,0.428571432828903,1.0,1.0,0.277859415849005,0.293138803830988,0.701779808997298,0.5,0.996640226353277,1.0,0.999073645523019,1.0,0.992537542852909,1.0,0.272088987554692,0.2709942612778,0.257976291064849,0.254983177498314,0.264299445386474,0.258779852223458,0.670926517571885,0.5,0.438404359792951,0.393514952175436,0.655464340687532,0.5,0.431997075937083,0.408993509587862,0.226279215829018,0.0,0.180957718659589,0.0,0.242750139426068,0.0,0.806349206349206,1.0,0.467996872777062,0.453356092048908,0.322195008221087,0.308987847035959,0.175243495135516,0.0,0.301256142628443,0.174313089219453,0.498253972473111,0.491962835904906,0.39536886388215,0.330858000029705,0.375497600776831,0.256772203315308,0.312605266730327,0.17453059300574,0.430825099987448,0.301337761016804,0.430660996000876,0.466133442979011,0.7554811912938,0.737973063776328,0.316603314260575,0.170330486178723,0.469289179396105,0.444642283670973,0.370098526459248,0.28571429848671,0.29046949789801,0.142857149243355,0.524290278213583,0.460665279540021,0.410603626815892,0.274845781716006,0.312131085523302,0.185559363040373,0.446257916934463,0.388900838095457,0.465987957817945,0.313583134091205,0.61320649990948,0.626842633522801,0.466363249656572,0.387287757165207,0.410373577355801,0.259857005584266,0.293707892572661,0.0,0.424930064544422,0.271180222524106,0.558810051129092,0.551518693084068,3.98098882426108
53,RZUE10,-73.3970715,3.5231737,4,12,192000,bosque,0.9206769234764178,0.0793230765235821,0.0,pasture,0.214994922583233,0.786449480881021,0.0,0.964492401282394,0.390307685707324,0.978074653623346,1.0,1.0,0.571428571428442,0.25,0.735641036466073,0.78608795055859,0.838303598278002,0.0136088284461335,0.848423829886007,0.0,0.126887447969271,0.367944248817086,0.0964704450484808,0.0844569914143764,0.516129032258065,0.571429795915265,0.249999895833355,0.828478966040904,1.0,1.0,1.0,0.250338085380065,0.231668752877383,0.805748004376376,1.0,0.999704647370406,1.0,0.999866360023609,1.0,0.999641383228199,1.0,0.252383681253554,0.237610313188653,0.25961832087409,0.267512058053184,0.252062872795338,0.246743163716125,0.8752,1.0,0.275923823881143,0.20047811649711,0.837948725212762,1.0,0.168747538434535,0.111635046136064,0.360552501107039,0.33333332505491,0.457179368484642,0.500000000000001,0.540810438071772,0.500000000000001,0.95859872611465,1.0,0.224363248801057,0.143536836550444,0.172310032651088,0.187314558363454,0.41821943952309,0.437500011641533,0.62554844785435,0.792696962498804,0.515676924371995,0.492164824753824,0.524804161295638,0.510239525627129,0.570971785318364,0.72498100197865,0.686889681981161,0.827566799973032,0.752498817241841,0.805192383518656,0.6560076002744,0.643510114455934,0.643890680900337,0.658989453387477,0.697976524863938,0.859860069495211,0.804342945845506,0.858286009978356,0.555793460875219,0.428571432828903,0.618009142761427,1.0,0.696446158926418,0.922653759241584,0.58439904498952,0.810089041576107,0.640439388035752,0.84529678824814,0.750228537951449,0.945568844259059,0.603666927335495,0.710293103956203,0.902403777913624,0.952360745582185,0.808878346964511,0.957124990675719,0.655524302327945,0.838860682472237,0.686191993996881,1.0,0.710966201884174,0.866232700796092,0.804940951718751,0.877433698641945,4.99750477768973
