,Recording,Recorder,Date,Time,Filename,Municipio,Vereda,Latitud,Longitud,Elevacion,Habitat,Rain_occurrence,Rain_Intesity,Intensity_Category
4386,G13_20180602_163200,G13,2018/06/02,16:32:00,G13_20180602_163200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4387,G13_20180602_164800,G13,2018/06/02,16:48:00,G13_20180602_164800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4388,G13_20180602_200000,G13,2018/06/02,20:00:00,G13_20180602_200000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,1,Light
4389,G13_20180602_201600,G13,2018/06/02,20:16:00,G13_20180602_201600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,2,Moderate
4390,G13_20180602_203200,G13,2018/06/02,20:32:00,G13_20180602_203200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,3,Heavy
4391,G13_20180602_204800,G13,2018/06/02,20:48:00,G13_20180602_204800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,1,Light
4392,G13_20180602_210400,G13,2018/06/02,21:04:00,G13_20180602_210400.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,1,Light
4393,G13_20180602_212000,G13,2018/06/02,21:20:00,G13_20180602_212000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,1,Light
4394,G13_20180602_213600,G13,2018/06/02,21:36:00,G13_20180602_213600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,2,Moderate
4395,G13_20180602_215200,G13,2018/06/02,21:52:00,G13_20180602_215200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,3,Heavy
4396,G13_20180602_220800,G13,2018/06/02,22:08:00,G13_20180602_220800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,3,Heavy
4397,G13_20180602_222400,G13,2018/06/02,22:24:00,G13_20180602_222400.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,3,Heavy
4398,G13_20180602_224000,G13,2018/06/02,22:40:00,G13_20180602_224000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,2,Moderate
4399,G13_20180602_225600,G13,2018/06/02,22:56:00,G13_20180602_225600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,2,Moderate
4400,G13_20180602_231200,G13,2018/06/02,23:12:00,G13_20180602_231200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,2,Moderate
4401,G13_20180602_232800,G13,2018/06/02,23:28:00,G13_20180602_232800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,2,Moderate
4402,G13_20180602_234400,G13,2018/06/02,23:44:00,G13_20180602_234400.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,2,Moderate
4403,G13_20180603_000000,G13,2018/06/03,00:00:00,G13_20180603_000000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,2,Moderate
4404,G13_20180603_001600,G13,2018/06/03,00:16:00,G13_20180603_001600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,2,Moderate
4405,G13_20180603_003200,G13,2018/06/03,00:32:00,G13_20180603_003200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,2,Moderate
4406,G13_20180603_004800,G13,2018/06/03,00:48:00,G13_20180603_004800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,2,Moderate
4407,G13_20180603_010400,G13,2018/06/03,01:04:00,G13_20180603_010400.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,2,Moderate
4408,G13_20180603_012000,G13,2018/06/03,01:20:00,G13_20180603_012000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,2,Moderate
4409,G13_20180603_013600,G13,2018/06/03,01:36:00,G13_20180603_013600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,1,Light
4410,G13_20180603_015200,G13,2018/06/03,01:52:00,G13_20180603_015200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,1,Light
4411,G13_20180603_020800,G13,2018/06/03,02:08:00,G13_20180603_020800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,1,Light
4412,G13_20180603_022400,G13,2018/06/03,02:24:00,G13_20180603_022400.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,1,Light
4413,G13_20180603_024000,G13,2018/06/03,02:40:00,G13_20180603_024000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,1,Light
4414,G13_20180603_025600,G13,2018/06/03,02:56:00,G13_20180603_025600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,1,Light
4415,G13_20180603_031200,G13,2018/06/03,03:12:00,G13_20180603_031200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,1,Light
4416,G13_20180603_032800,G13,2018/06/03,03:28:00,G13_20180603_032800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4417,G13_20180603_034400,G13,2018/06/03,03:44:00,G13_20180603_034400.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4418,G13_20180603_040000,G13,2018/06/03,04:00:00,G13_20180603_040000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4419,G13_20180603_041600,G13,2018/06/03,04:16:00,G13_20180603_041600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4420,G13_20180603_043200,G13,2018/06/03,04:32:00,G13_20180603_043200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4421,G13_20180603_044800,G13,2018/06/03,04:48:00,G13_20180603_044800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4422,G13_20180603_080000,G13,2018/06/03,08:00:00,G13_20180603_080000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4423,G13_20180603_081600,G13,2018/06/03,08:16:00,G13_20180603_081600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4424,G13_20180603_083200,G13,2018/06/03,08:32:00,G13_20180603_083200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4425,G13_20180603_084800,G13,2018/06/03,08:48:00,G13_20180603_084800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4426,G13_20180603_090400,G13,2018/06/03,09:04:00,G13_20180603_090400.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4427,G13_20180603_092000,G13,2018/06/03,09:20:00,G13_20180603_092000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4428,G13_20180603_093600,G13,2018/06/03,09:36:00,G13_20180603_093600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4429,G13_20180603_095200,G13,2018/06/03,09:52:00,G13_20180603_095200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4430,G13_20180603_100800,G13,2018/06/03,10:08:00,G13_20180603_100800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4431,G13_20180603_102400,G13,2018/06/03,10:24:00,G13_20180603_102400.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4432,G13_20180603_104000,G13,2018/06/03,10:40:00,G13_20180603_104000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4433,G13_20180603_105600,G13,2018/06/03,10:56:00,G13_20180603_105600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4434,G13_20180603_111200,G13,2018/06/03,11:12:00,G13_20180603_111200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4435,G13_20180603_112800,G13,2018/06/03,11:28:00,G13_20180603_112800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4436,G13_20180603_114400,G13,2018/06/03,11:44:00,G13_20180603_114400.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4437,G13_20180603_120000,G13,2018/06/03,12:00:00,G13_20180603_120000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4438,G13_20180603_121600,G13,2018/06/03,12:16:00,G13_20180603_121600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4439,G13_20180603_123200,G13,2018/06/03,12:32:00,G13_20180603_123200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4440,G13_20180603_124800,G13,2018/06/03,12:48:00,G13_20180603_124800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4441,G13_20180603_130400,G13,2018/06/03,13:04:00,G13_20180603_130400.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4442,G13_20180603_132000,G13,2018/06/03,13:20:00,G13_20180603_132000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4443,G13_20180603_133600,G13,2018/06/03,13:36:00,G13_20180603_133600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4444,G13_20180603_135200,G13,2018/06/03,13:52:00,G13_20180603_135200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4445,G13_20180603_140800,G13,2018/06/03,14:08:00,G13_20180603_140800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4446,G13_20180603_142400,G13,2018/06/03,14:24:00,G13_20180603_142400.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4447,G13_20180603_144000,G13,2018/06/03,14:40:00,G13_20180603_144000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4448,G13_20180603_145600,G13,2018/06/03,14:56:00,G13_20180603_145600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4449,G13_20180603_151200,G13,2018/06/03,15:12:00,G13_20180603_151200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4450,G13_20180603_152800,G13,2018/06/03,15:28:00,G13_20180603_152800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4451,G13_20180603_154400,G13,2018/06/03,15:44:00,G13_20180603_154400.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4452,G13_20180603_160000,G13,2018/06/03,16:00:00,G13_20180603_160000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4453,G13_20180603_161600,G13,2018/06/03,16:16:00,G13_20180603_161600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4454,G13_20180603_163200,G13,2018/06/03,16:32:00,G13_20180603_163200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4455,G13_20180603_164800,G13,2018/06/03,16:48:00,G13_20180603_164800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4456,G13_20180603_200000,G13,2018/06/03,20:00:00,G13_20180603_200000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4457,G13_20180603_201600,G13,2018/06/03,20:16:00,G13_20180603_201600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4458,G13_20180603_203200,G13,2018/06/03,20:32:00,G13_20180603_203200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4459,G13_20180603_204800,G13,2018/06/03,20:48:00,G13_20180603_204800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4460,G13_20180603_210400,G13,2018/06/03,21:04:00,G13_20180603_210400.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4461,G13_20180603_212000,G13,2018/06/03,21:20:00,G13_20180603_212000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4462,G13_20180603_213600,G13,2018/06/03,21:36:00,G13_20180603_213600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4463,G13_20180603_215200,G13,2018/06/03,21:52:00,G13_20180603_215200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4464,G13_20180603_220800,G13,2018/06/03,22:08:00,G13_20180603_220800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4465,G13_20180603_222400,G13,2018/06/03,22:24:00,G13_20180603_222400.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4466,G13_20180603_224000,G13,2018/06/03,22:40:00,G13_20180603_224000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4467,G13_20180603_225600,G13,2018/06/03,22:56:00,G13_20180603_225600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4468,G13_20180603_231200,G13,2018/06/03,23:12:00,G13_20180603_231200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4469,G13_20180603_232800,G13,2018/06/03,23:28:00,G13_20180603_232800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,1,Light
4470,G13_20180603_234400,G13,2018/06/03,23:44:00,G13_20180603_234400.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,1,Light
4471,G13_20180604_000000,G13,2018/06/04,00:00:00,G13_20180604_000000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,2,Moderate
4472,G13_20180604_001600,G13,2018/06/04,00:16:00,G13_20180604_001600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,1,Light
4473,G13_20180604_003200,G13,2018/06/04,00:32:00,G13_20180604_003200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,1,Light
4474,G13_20180604_004800,G13,2018/06/04,00:48:00,G13_20180604_004800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,1,Light
4475,G13_20180604_010400,G13,2018/06/04,01:04:00,G13_20180604_010400.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,1,Light
4476,G13_20180604_012000,G13,2018/06/04,01:20:00,G13_20180604_012000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,1,Light
4477,G13_20180604_013600,G13,2018/06/04,01:36:00,G13_20180604_013600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,1,Light
4478,G13_20180604_015200,G13,2018/06/04,01:52:00,G13_20180604_015200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4479,G13_20180604_020800,G13,2018/06/04,02:08:00,G13_20180604_020800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4480,G13_20180604_022400,G13,2018/06/04,02:24:00,G13_20180604_022400.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4481,G13_20180604_024000,G13,2018/06/04,02:40:00,G13_20180604_024000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4482,G13_20180604_025600,G13,2018/06/04,02:56:00,G13_20180604_025600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4483,G13_20180604_031200,G13,2018/06/04,03:12:00,G13_20180604_031200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4484,G13_20180604_032800,G13,2018/06/04,03:28:00,G13_20180604_032800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4485,G13_20180604_034400,G13,2018/06/04,03:44:00,G13_20180604_034400.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4486,G13_20180604_040000,G13,2018/06/04,04:00:00,G13_20180604_040000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4487,G13_20180604_041600,G13,2018/06/04,04:16:00,G13_20180604_041600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4488,G13_20180604_043200,G13,2018/06/04,04:32:00,G13_20180604_043200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4489,G13_20180604_044800,G13,2018/06/04,04:48:00,G13_20180604_044800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4490,G13_20180604_080000,G13,2018/06/04,08:00:00,G13_20180604_080000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4491,G13_20180604_081600,G13,2018/06/04,08:16:00,G13_20180604_081600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4492,G13_20180604_083200,G13,2018/06/04,08:32:00,G13_20180604_083200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,2,Moderate
4493,G13_20180604_084800,G13,2018/06/04,08:48:00,G13_20180604_084800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,2,Moderate
4494,G13_20180604_090400,G13,2018/06/04,09:04:00,G13_20180604_090400.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,2,Moderate
4495,G13_20180604_092000,G13,2018/06/04,09:20:00,G13_20180604_092000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,1,Light
4496,G13_20180604_093600,G13,2018/06/04,09:36:00,G13_20180604_093600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,1,Light
4497,G13_20180604_095200,G13,2018/06/04,09:52:00,G13_20180604_095200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4498,G13_20180604_100800,G13,2018/06/04,10:08:00,G13_20180604_100800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4499,G13_20180604_102400,G13,2018/06/04,10:24:00,G13_20180604_102400.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4500,G13_20180604_104000,G13,2018/06/04,10:40:00,G13_20180604_104000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4501,G13_20180604_105600,G13,2018/06/04,10:56:00,G13_20180604_105600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4502,G13_20180604_111200,G13,2018/06/04,11:12:00,G13_20180604_111200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4503,G13_20180604_112800,G13,2018/06/04,11:28:00,G13_20180604_112800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4504,G13_20180604_114400,G13,2018/06/04,11:44:00,G13_20180604_114400.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4505,G13_20180604_120000,G13,2018/06/04,12:00:00,G13_20180604_120000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4506,G13_20180604_121600,G13,2018/06/04,12:16:00,G13_20180604_121600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4507,G13_20180604_123200,G13,2018/06/04,12:32:00,G13_20180604_123200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4508,G13_20180604_124800,G13,2018/06/04,12:48:00,G13_20180604_124800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4509,G13_20180604_130400,G13,2018/06/04,13:04:00,G13_20180604_130400.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4510,G13_20180604_132000,G13,2018/06/04,13:20:00,G13_20180604_132000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4511,G13_20180604_133600,G13,2018/06/04,13:36:00,G13_20180604_133600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4512,G13_20180604_135200,G13,2018/06/04,13:52:00,G13_20180604_135200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4513,G13_20180604_140800,G13,2018/06/04,14:08:00,G13_20180604_140800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4514,G13_20180604_142400,G13,2018/06/04,14:24:00,G13_20180604_142400.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4515,G13_20180528_170000,G13,2018/05/28,17:00:00,G13_20180528_170000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4516,G13_20180528_171500,G13,2018/05/28,17:15:00,G13_20180528_171500.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4517,G13_20180528_173000,G13,2018/05/28,17:30:00,G13_20180528_173000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4518,G13_20180528_180000,G13,2018/05/28,18:00:00,G13_20180528_180000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4519,G13_20180528_174500,G13,2018/05/28,17:45:00,G13_20180528_174500.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4520,G13_20180528_181500,G13,2018/05/28,18:15:00,G13_20180528_181500.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4521,G13_20180528_183000,G13,2018/05/28,18:30:00,G13_20180528_183000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4522,G13_20180528_190000,G13,2018/05/28,19:00:00,G13_20180528_190000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4523,G13_20180528_184500,G13,2018/05/28,18:45:00,G13_20180528_184500.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4524,G13_20180528_193000,G13,2018/05/28,19:30:00,G13_20180528_193000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4525,G13_20180528_191500,G13,2018/05/28,19:15:00,G13_20180528_191500.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4526,G13_20180528_194500,G13,2018/05/28,19:45:00,G13_20180528_194500.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4527,G13_20180529_050000,G13,2018/05/29,05:00:00,G13_20180529_050000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4528,G13_20180529_051500,G13,2018/05/29,05:15:00,G13_20180529_051500.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4529,G13_20180529_053000,G13,2018/05/29,05:30:00,G13_20180529_053000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4530,G13_20180529_054500,G13,2018/05/29,05:45:00,G13_20180529_054500.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4531,G13_20180529_060000,G13,2018/05/29,06:00:00,G13_20180529_060000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4532,G13_20180529_061500,G13,2018/05/29,06:15:00,G13_20180529_061500.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4533,G13_20180529_064500,G13,2018/05/29,06:45:00,G13_20180529_064500.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4534,G13_20180529_063000,G13,2018/05/29,06:30:00,G13_20180529_063000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4535,G13_20180529_071500,G13,2018/05/29,07:15:00,G13_20180529_071500.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4536,G13_20180529_070000,G13,2018/05/29,07:00:00,G13_20180529_070000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4537,G13_20180529_073000,G13,2018/05/29,07:30:00,G13_20180529_073000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4538,G13_20180529_074500,G13,2018/05/29,07:45:00,G13_20180529_074500.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4539,G13_20180529_171500,G13,2018/05/29,17:15:00,G13_20180529_171500.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4540,G13_20180529_170000,G13,2018/05/29,17:00:00,G13_20180529_170000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4541,G13_20180529_173000,G13,2018/05/29,17:30:00,G13_20180529_173000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4542,G13_20180529_180000,G13,2018/05/29,18:00:00,G13_20180529_180000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4543,G13_20180529_174500,G13,2018/05/29,17:45:00,G13_20180529_174500.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4544,G13_20180529_181500,G13,2018/05/29,18:15:00,G13_20180529_181500.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4545,G13_20180529_183000,G13,2018/05/29,18:30:00,G13_20180529_183000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4546,G13_20180529_190000,G13,2018/05/29,19:00:00,G13_20180529_190000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4547,G13_20180529_184500,G13,2018/05/29,18:45:00,G13_20180529_184500.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4548,G13_20180529_193000,G13,2018/05/29,19:30:00,G13_20180529_193000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4549,G13_20180529_191500,G13,2018/05/29,19:15:00,G13_20180529_191500.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4550,G13_20180529_194500,G13,2018/05/29,19:45:00,G13_20180529_194500.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4551,G13_20180530_050000,G13,2018/05/30,05:00:00,G13_20180530_050000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4552,G13_20180530_053000,G13,2018/05/30,05:30:00,G13_20180530_053000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4553,G13_20180530_051500,G13,2018/05/30,05:15:00,G13_20180530_051500.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4554,G13_20180530_060000,G13,2018/05/30,06:00:00,G13_20180530_060000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4555,G13_20180530_054500,G13,2018/05/30,05:45:00,G13_20180530_054500.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
